3027150,21695003615,55150020120,955103310
3027160,21695003620,55150022310,955103410
3028050,21695003630,55150024647,955103505
3028075,21695003660,55150024747,998030010
3028950,21695003672,55150024847,998220275
3029550,21695003678,55150024950,1320450240
3029560,21695003690,55150025050,1485135482
3034840,21695003700,55154013005,1490010815
3034850,21695003710,55175008800,1490093010
3035125,21695003712,55175008804,1490093110
3035550,21695003714,55175008808,1490093250
3035570,21695003715,55175009202,1490108150
3052050,21695003720,55175009208,1490110150
3053450,21695003721,55175010500,1490110750
3062250,21695003728,55175010501,1490111010
3062950,21695003730,55175010502,1490111020
3072375,21695003740,55175010503,1490111500
3072975,21695003745,55175010504,1875046606
3073175,21695003760,55175010505,4000000106
3074575,21695003772,55175010506,4000000326
3075050,21695003778,55175010507,4691513900
3076550,21695003790,55175010601,4691516100
3087651,21695003830,55175010602,4999004440
3095502,21695003860,55175010603,5050555505
3360901,21695003920,55175010604,5307468902
3361001,21695003930,55175010605,5307468904
3367771,21695003960,55175010606,5497310204
3368881,21695003990,55175015900,5497311561
3368882,21695004020,55175023100,5497311562
3369991,21695004030,55175023101,5521514630
4002828,21695004060,55175023106,5730016920
4005801,21695004090,55175023400,5730016930
4005832,21695004515,55175030600,5730701100
4005850,21695004615,55175030601,5915077801
4006801,21695004630,55175030603,6030002632
4006832,21695004645,55175030604,6601056730
4006850,21695004660,55175030605,6601567300
4009801,21695004690,55175030700,6771097410
4009832,21695004715,55175030703,6771097510
4009850,21695004745,55175036505,6771097601
4027301,21695004921,55175036605,6771097610
4027922,21695004930,55175036705,6837050015
4028022,21695004942,55175047000,6960229500
4028122,21695004960,55175047003,6960511540
4028222,21695004990,55175047106,6962035590
4028322,21695005021,55175054301,6962747240
4620001,21695005030,55175054302,8080970500
4620014,21695005060,55175054303,8080970510
4620101,21695005090,55175054305,8307112110
4620201,21695005130,55175054400,8307112120
4620301,21695005190,55175054405,8307112130
4620314,21695005220,55175055600,8307112140
4631001,21695005230,55175058201,8307211110
4631014,21695005260,55175058700,8307811111
4631101,21695005290,55175058701,8307811112
4631114,21695005330,55175058702,8307811113
4631201,21695005360,55175058703,8307811114
4631301,21695005390,55175058704,8790061139
4631401,21695005407,55175058705,8888568006
4631601,21695005430,55175058706,8888713115
4641501,21695005460,55175058707,8888713123
4641601,21695005490,55175058708,8888713131
4692006,21695005500,55175058709,8888714113
4692106,21695005530,55175058802,9046034877
4692206,21695005560,55175073600,9711050005
4692306,21695005590,55175073601,9711050006
4692409,21695005600,55175073602,9711050007
4692506,21695005630,55175073603,10003010201
4692606,21695005642,55175073604,10003011501
4692709,21695005660,55175073607,10003011502
5248923,21695005672,55175073701,10019001756
5249023,21695005678,55175073702,10019001757
5249123,21695005687,55175073703,10019001956
5249523,21695005690,55175073704,10019001957
5310141,21695005700,55175073705,10019002109
5310143,21695005790,55175077702,10019002139
5310223,21695005800,55175079600,10019002209
5310231,21695005830,55175079700,10019002232
5310424,21695005842,55175079701,10019002902
5310923,21695005860,55175079801,10019002912
5310931,21695005872,55175112401,10019003003
5311023,21695005890,55175112403,10019003004
5311031,21695005900,55175112405,10019003012
5311123,21695005930,55175116300,10019003017
5311131,21695005960,55175122500,10019014501
5311223,21695005990,55175122501,10019014543
5311231,21695006500,55175122502,10019026301
5312123,21695006514,55175122503,10019026303
5312131,21695006528,55175122504,10038006216
5312223,21695006530,55175122505,10038006218
5312231,21695006550,55175122506,10039007106
5315141,21695006560,55175122507,10039007602
5318023,21695006590,55175122508,10039021702
5318034,21695006620,55175122509,10039022906
5318123,21695006630,55175131108,10039103102
5318134,21695006640,55175131308,10039103603
5318223,21695006660,55175144100,10118086016
5318323,21695006690,55175160000,10118860002
5318423,21695006700,55175160206,10118860005
5318523,21695006715,55175169300,10118860160
5318623,21695006720,55175176200,10135012301
5318723,21695006721,55175179300,10135012310
5318818,21695006730,55175179301,10135012324
5319324,21695006740,55175179302,10135012330
5319365,21695006742,55175179303,10135012350
5319423,21695006760,55175179304,10135012357
5319434,21695006772,55175179305,10135012360
5321241,21695006790,55175179308,10135012362
5321243,21695006800,55175179309,10135012365
5321434,21695006820,55175189400,10135012370
5321443,21695006821,55175189401,10135012390
5321448,21695006828,55175189403,10135012601
5321534,21695006830,55175189405,10135012603
5321562,21695006840,55175189408,10135012610
5321634,21695006842,55175193100,10135012613
5321660,21695006845,55175193101,10135012620
5321662,21695006860,55175193102,10135012630
5321723,21695006872,55175193103,10135012650
5321734,21695006890,55175193104,10135012657
5321760,21695007015,55175193105,10135012660
5321834,21695007160,55175193106,10135012669
5321843,21695007315,55175193107,10135012675
5321934,21695007330,55175193108,10135012690
5321943,21695007345,55175193109,10135014301
5322034,21695007415,55175193202,10135014305
5322043,21695007430,55175193205,10135014310
5322123,21695007445,55175193301,10135014401
5322131,21695007501,55175193302,10135014405
5328443,21695007530,55175193303,10135014410
5328543,21695007614,55175193306,10135014424
5328643,21695007615,55175193401,10135014450
5330031,21695007620,55175193403,10135014452
5330043,21695007630,55175193404,10135014455
5330131,21695007660,55175193501,10135014457
5330143,21695007690,55175198708,10135014458
5330231,21695007714,55175199900,10135014460
5330243,21695007715,55175204003,10135014466
5332743,21695007730,55175204004,10135014470
5332831,21695007760,55175204005,10135015001
5332843,21695007790,55175210402,10135015005
5333831,21695007807,55175210501,10135015010
5333843,21695007814,55175210502,10135015013
5333931,21695007820,55175210503,10135015020
5333943,21695007830,55175210600,10135015024
5337223,21695007840,55175210601,10135015030
5337231,21695007860,55175210602,10135015069
5337323,21695007890,55175210603,10135015201
5337331,21695007900,55175210604,10135015210
5337423,21695007907,55175221600,10135015213
5337523,21695007912,55175221608,10135015224
5337531,21695007920,55175221700,10135015230
5337623,21695007928,55175229603,10135015250
5342523,21695007930,55175229700,10135015256
5342531,21695007940,55175229805,10135015257
5344643,21695007960,55175229900,10135015260
5344723,21695007990,55175230905,10135015266
5346423,21695008430,55175239801,10135015270
5346434,21695008460,55175254001,10135016213
5346523,21695008520,55175254002,10135016313
5346534,21695008530,55175254003,10135016314
5346623,21695008560,55175254004,10135016413
5346634,21695008572,55175254005,10135017101
5347023,21695008590,55175254008,10135017110
5348043,21695008614,55175257701,10135017160
5348143,21695008615,55175257702,10135017164
5355034,21695008620,55175257703,10135017201
5355043,21695008628,55175257704,10135017210
5355134,21695008630,55175257705,10135017301
5355143,21695008640,55175257709,10135017305
5355931,21695008645,55175257804,10135017310
5355943,21695008660,55175257809,10135017336
5355960,21695008690,55175260401,10135017362
5356223,21695008814,55175260404,10135017369
5356231,21695008830,55175260407,10135017401
5356323,21695009014,55175260901,10135017410
5356331,21695009020,55175261502,10135017510
5358023,21695009021,55175261503,10135017575
5374023,21695009028,55175261601,10135018301
5374031,21695009030,55175261602,10135018305
5376123,21695009056,55175261603,10135018310
5376131,21695009060,55175261604,10135022501
5376134,21695009090,55175261605,10135022510
5376160,21695009300,55175261700,10135022557
5376223,21695009330,55175261703,10135024036
5376231,21695009360,55175261704,10135040301
5376260,21695009390,55175261708,10135040305
5538923,21695009430,55175263601,10135040310
5539023,21695009460,55175263602,10135040401
5539031,21695009490,55175263603,10135040405
5539060,21695009615,55175263604,10135040410
5539123,21695009914,55175263605,10135049201
5539160,21695009920,55175263607,10135049205
5539238,21695009928,55175263609,10135049210
5588701,21695009930,55175268401,10135049301
5588801,21695009956,55175268402,10135049305
6001528,21695009960,55175270801,10135049310
6001531,21695009990,55175270802,10135052201
6001558,21695010014,55175270803,10135052205
6001572,21695010028,55175270804,10135052210
6001928,21695010030,55175270900,10135053201
6001954,21695010060,55175270901,10135053210
6001958,21695010130,55175270902,10135053301
6001972,21695010160,55175270903,10135053305
6001982,21695010190,55175270904,10135054001
6001986,21695010230,55175270905,10135054005
6001987,21695010260,55175271002,10135059401
6001994,21695010290,55175271003,10135059501
6002328,21695010330,55175271105,10135059505
6002528,21695010390,55175271403,10135059510
6002568,21695010430,55175271404,10135060190
6002578,21695010460,55175271406,10135060290
6002582,21695010490,55175271503,10135060301
6002668,21695010760,55175271608,10135060310
6004728,21695012315,55175271703,10135062801
6004768,21695012316,55175271705,10139002511
6005028,21695012330,55175271706,10139002512
6005054,21695012360,55175271805,10139002521
6005068,21695012390,55175271901,10139002522
6005078,21695012628,55175273902,10139005510
6005968,21695012630,55175273904,10139005512
6006268,21695012660,55175274000,10139005610
6007428,21695012672,55175274001,10139005612
6007431,21695012678,55175274002,10139023002
6007468,21695012690,55175274003,10139023010
6007480,21695012710,55175274004,10144059215
6007482,21695012714,55175274008,10144059415
6010628,21695012715,55175274403,10144060215
6010631,21695012730,55175278000,10144060415
6010654,21695012745,55175278001,10144060615
6010658,21695012760,55175278002,10144092801
6010672,21695012772,55175278003,10144092901
6010682,21695012790,55175278004,10147074001
6010686,21695012815,55175278005,10147079001
6010687,21695012860,55175278006,10147096101
6010694,21695012915,55175278007,10147096201
6011028,21695013015,55175278300,10152012404
6011031,21695013660,55175278301,10152012408
6011068,21695013960,55175278302,10152012481
6011080,21695014372,55175278303,10152013579
6011082,21695014515,55175278304,10152024218
6011428,21695014530,55175278305,10152124040
6011431,21695014615,55175278306,10152124080
6011468,21695014630,55175278308,10152124810
6011474,21695014660,55175278500,10152135790
6011481,21695014690,55175278508,10152242180
6013628,21695015409,55175278600,10157840701
6013668,21695015560,55175278601,10157840702
6015030,21695015590,55175278603,10157991101
6020728,21695015915,55175278604,10157992001
6020731,21695015930,55175278605,10157992002
6020754,21695016030,55175278608,10157992003
6020758,21695016230,55175278804,10158000804
6020772,21695016260,55175278805,10158000805
6020782,21695016290,55175279606,10158000806
6020786,21695016315,55175280306,10158000811
6020787,21695016430,55175282304,10158000827
6020794,21695016530,55175282305,10158000908
6023758,21695016560,55175282404,10158000910
6026606,21695016590,55175282500,10158000912
6026609,21695016630,55175282502,10158000916
6026612,21695016660,55175282503,10158001002
6026618,21695016690,55175282506,10158001014
6026706,21695016730,55175282508,10158001016
6026709,21695016772,55175282600,10158001018
6026712,21695016790,55175282601,10158001105
6026718,21695019901,55175282602,10158001908
6043028,21695020530,55175282603,10158001909
6043528,21695020560,55175282604,10158002002
6043768,21695020572,55175282605,10158008040
6051728,21695020590,55175282606,10158008050
6051760,21695020900,55175282607,10158008060
6051768,21695020920,55175282700,10158009080
6067328,21695020930,55175282701,10158009100
6067528,21695020960,55175282702,10158009120
6067561,21695020972,55175282703,10158009160
6069331,21695020990,55175282704,10158010020
6069361,21695022209,55175282705,10158010140
6069728,21695022315,55175282706,10158010160
6069761,21695022330,55175282707,10158010180
6091428,21695022360,55175282708,10158010935
6091468,21695022415,55175282800,10158020020
6091474,21695022730,55175282802,10158046040
6092128,21695022760,55175282803,10158046060
6092168,21695022800,55175282808,10181001520
6092174,21695022830,55175282900,10181015200
6093128,21695022860,55175282901,10244025016
6093130,21695022960,55175282902,10244025031
6093154,21695023014,55175282903,10244025039
6093168,21695023015,55175282904,10244050163
6093428,21695023020,55175282905,10244050165
6093468,21695023028,55175282906,10244050265
6093474,21695023030,55175282907,10244050863
6094128,21695023060,55175282908,10244054363
6094154,21695023114,55175282909,10244056063
6094168,21695023120,55175283002,10244056163
6094178,21695023130,55175283003,10244056265
6094228,21695023160,55175283101,10244056665
6094254,21695023178,55175283103,10244056863
6094268,21695023190,55175283104,10244057263
6094278,21695023612,55175301303,10244057463
6094628,21695023620,55175301500,10244057663
6094668,21695023630,55175301600,10244057765
6094674,21695023650,55175301701,10244058563
6328974,21695023660,55175302500,10244058663
6337666,21695023672,55175304200,10244059763
6340617,21695024404,55175304201,10267100001
6378464,21695025120,55175304202,10267100009
6378564,21695025130,55175304203,10305471201
6380001,21695025160,55175304205,10310007160
6380006,21695025190,55175304206,10310022525
6380009,21695025230,55175305100,10310022526
6380012,21695025260,55175305101,10310022527
6380018,21695025290,55175305102,10310022528
6380106,21695025330,55175305103,10310022535
6380109,21695025360,55175305104,10310022645
6380112,21695025390,55175305105,10310022718
6380118,21695025708,55175305106,10310022719
7012020,21695025728,55175305107,10310022730
7012030,21695025730,55175305108,10310031861
7012120,21695025760,55175305109,10310032129
7012130,21695026000,55175305602,10310032218
7012320,21695026030,55175395701,10310032450
7012330,21695026060,55175395803,10310032502
7012420,21695026072,55175395903,10310071600
7013120,21695026090,55175396009,10310225250
7013220,21695026100,55175396403,10310225260
7032120,21695026130,55175399301,10310225270
7032220,21695026160,55175399302,10310225280
7032230,21695026172,55175399303,10310225350
7032320,21695026190,55175399304,10310226450
7032330,21695026230,55175399305,10310227180
7382423,21695026260,55175399306,10310227190
7485121,21695026290,55175399400,10310227300
8031302,21695026715,55175399401,10310277190
8038202,21695027615,55175399402,10310318610
8038301,21695027630,55175399403,10310321290
8038302,21695027715,55175399404,10310322180
8045401,21695027730,55175399405,10327002610
8046001,21695027760,55175399408,10327002620
8069001,21695027790,55175403701,10327002625
8069002,21695027830,55175403702,10327002650
8070101,21695027860,55175403703,10327005620
8070102,21695027872,55175403705,10327013010
8070107,21695027890,55175403707,10327013110
8070108,21695028515,55175403801,10327013410
8070301,21695028520,55175403803,10327015850
8070302,21695028530,55175403806,10327025351
8070307,21695028560,55175403809,10337070019
8070308,21695028572,55175403901,10337070052
8070401,21695028590,55175403902,10337070510
8070402,21695029130,55175403903,10337080301
8070407,21695029330,55175403906,10337080305
8070408,21695029615,55175403907,10370017511
8070501,21695029645,55175403909,10370017611
8070502,21695029830,55175404001,10370019506
8070507,21695029860,55175404107,10370021406
8070508,21695029878,55175404200,10370025702
8078101,21695029890,55175404303,10370051010
8078102,21695029900,55175404306,10370051050
8078107,21695029930,55175404403,10370051110
8078108,21695029960,55175405509,10370051150
8080001,21695029978,55175408701,10370053301
8080003,21695029990,55175408702,10370053401
8082101,21695031003,55175408703,10370053601
8082103,21695031203,55175408704,10370053801
8082201,21695032000,55175408705,10481100701
8082203,21695032060,55175408706,10481100702
8083301,21695032090,55175408707,10481100703
8083302,21695032100,55175408708,10481102301
8083303,21695032130,55175408709,10481102302
8083320,21695032160,55175408802,10481104902
8083321,21695032190,55175408803,10481104903
8083322,21695032230,55175408804,10481104904
8083601,21695032290,55175408805,10481104906
8083602,21695032330,55175409900,10481104916
8083603,21695032360,55175409903,10481300301
8083620,21695032390,55175409904,10481300302
8083621,21695032400,55175418800,10486000103
8083622,21695032430,55175418801,10486001030
8083701,21695032830,55175418802,10544000220
8083702,21695032890,55175418803,10544000320
8083703,21695032915,55175418804,10544000360
8083720,21695032930,55175418805,10544000630
8083721,21695032978,55175418900,10544001020
8083722,21695032990,55175418901,10544001130
8090001,21695033020,55175418902,10544001430
8090003,21695033030,55175418905,10544001530
8090103,21695033060,55175418906,10544001620
8090202,21695033090,55175434700,10544001630
8090901,21695033130,55175434702,10544001920
8090903,21695033140,55175435000,10544002430
8121030,21695033160,55175435001,10544003030
8121101,21695033190,55175435002,10544003130
8121114,21695034072,55175435003,10544003330
8121130,21695034121,55175435004,10544003430
8121150,21695034130,55175435005,10544003530
8122201,21695034142,55175435300,10544004230
8122214,21695034160,55175435302,10544004420
8122230,21695034320,55175435303,10544004430
8122250,21695034330,55175435308,10544005030
8413201,21695034360,55175435400,10544005230
8413205,21695034400,55175435401,10544005930
8413301,21695034430,55175435403,10544006130
8413304,21695034460,55175435404,10544006530
8415801,21695034490,55175435405,10544006590
8418101,21695034530,55175435406,10544007120
8418601,21695034590,55175440002,10544007202
8418701,21695034830,55175440003,10544007210
8418702,21695034860,55175440903,10544007214
8418704,21695034890,55175441201,10544007215
8419001,21695034930,55175444706,10544007220
9017007,21695034960,55175444801,10544007221
9017008,21695035460,55175444803,10544007230
9017009,21695035930,55175444806,10544007245
9030503,21695036201,55175445001,10544007260
9030505,21695037100,55175445003,10544007284
9030506,21695037115,55175445006,10544007290
9030530,21695037130,55175445106,10544009030
9041201,21695037160,55175445201,10544010930
9041202,21695037190,55175448201,10544011030
9041203,21695037230,55175448401,10544012730
9072506,21695037260,55175448402,10544013230
9072507,21695037290,55175501901,10544014930
9073301,21695037330,55175503501,10544015030
9073302,21695037730,55175510303,10544015230
9074201,21695037930,55175510503,10544015630
9074219,21695038830,55175511002,10544015690
9074220,21695039160,55175511502,10544015790
9075026,21695039260,55175512002,10544015830
9075031,21695041700,55175512003,10544015909
9075032,21695041730,55175512004,10544015915
9340201,21695041760,55175512005,10544015920
9340203,21695041915,55175512008,10544015930
9346302,21695041930,55175512102,10544016330
9346303,21695042012,55175512103,10544016790
9346304,21695042560,55175512104,10544017130
9346311,21695042800,55175512105,10544017190
9346323,21695042828,55175512202,10544017290
9348101,21695042830,55175514008,10544017930
9348102,21695043104,55175516003,10544017960
9348103,21695043210,55175518003,10544017990
9348109,21695043212,55175521000,10544018130
9348111,21695043215,55175521002,10544018230
9348112,21695043220,55175521003,10544018260
9348123,21695043228,55175521005,10544018290
9348129,21695043230,55175521008,10544018530
9377002,21695043504,55175521502,10544018630
9377003,21695044002,55175525201,10544018821
9451301,21695044130,55175525202,10544018830
9462501,21695044630,55175525203,10544018860
9738501,21695044660,55175525204,10544018890
9738502,21695044690,55175525208,10544018901
9738503,21695046590,55175525301,10544018914
9738504,21695046620,55175525302,10544018920
9738601,21695049430,55175525303,10544018930
9738602,21695049460,55175525304,10544018960
9738603,21695049478,55175537501,10544018990
9738604,21695049490,55175544501,10544019990
9738605,21695051130,55175544502,10544020140
9738701,21695051230,55175544503,10544021330
9738702,21695051290,55175544504,10544021340
9738703,21695052060,55175544505,10544021420
9738704,21695052090,55175544507,10544021430
9738705,21695052115,55175551503,10544021621
11837727,21695052145,55175605002,10544022210
13130121,21695052221,55175607001,10544022430
13412121,21695052230,55175607501,10544022530
14177134,21695052260,55253027660,10544023030
14189160,21695052315,55253027760,10544023860
15914045,21695052321,55253060030,10544023960
15914926,21695052330,55253060130,10544024030
15915124,21695053336,55289000730,10544025030
15916126,21695055230,55289001510,10544025130
15917926,21695055324,55289001514,10544025230
15926626,21695056704,55289001520,10544025920
22006010,21695056907,55289001528,10544027160
22006016,21695056910,55289001530,10544027320
22006019,21695056914,55289001540,10544027520
22006022,21695056920,55289001560,10544027620
22006023,21695056930,55289001630,10544027720
22006610,21695056960,55289001660,10544027730
22006616,21695056990,55289001720,10544027820
22012716,21695057030,55289001740,10544027830
22019127,21695057060,55289001801,10544028260
22019130,21695058315,55289001830,10544028320
22023410,21695058415,55289002821,10544028430
22023610,21695058445,55289002830,10544028490
22023616,21695058510,55289003621,10544028590
22023810,21695058530,55289003630,10544028630
22024010,21695058560,55289003745,10544030328
22024210,21695058590,55289003790,10544030330
22032710,21695058615,55289004015,10544030340
22033010,21695058645,55289004020,10544030360
22033510,21695058801,55289004030,10544030390
22033516,21695058810,55289004121,10544030530
22033910,21695058825,55289004130,10544030830
22033916,21695059630,55289004901,10544030860
22035434,21695059930,55289004910,10544030890
22035610,21695059960,55289004914,10544031060
22035922,21695059990,55289004915,10544031130
22036846,21695060030,55289004920,10544031160
22093930,21695060630,55289004921,10544031228
22093938,21695061445,55289004924,10544031260
24006904,21695062112,55289004930,10544031302
24021201,21695063700,55289004940,10544031328
24021202,21695064203,55289004960,10544031330
24021303,21695065060,55289004990,10544031360
24022210,21695065160,55289004998,10544031390
24102506,21695065460,55289005207,10544031740
24122910,21695065530,55289005210,10544031760
24515004,21695065760,55289005214,10544031800
24515005,21695066030,55289005220,10544031830
24515006,21695066160,55289005221,10544031860
25138131,21695066190,55289005230,10544031930
25138134,21695066230,55289005260,10544032030
25138151,21695066260,55289005345,10544032130
25141134,21695066290,55289005390,10544032140
25141160,21695066390,55289006530,10544032160
25141190,21695066490,55289006560,10544032181
25142134,21695066600,55289006930,10544032360
25142160,21695066614,55289006940,10544032460
25151501,21695066630,55289007301,10544032560
25152031,21695066690,55289007308,10544032660
25152034,21695066830,55289007315,10544032930
25152051,21695066860,55289007320,10544033430
25152531,21695066878,55289007330,10544033630
25152534,21695066930,55289007360,10544033760
25152551,21695066960,55289007390,10544033790
25152596,21695068400,55289007393,10544033812
25152599,21695068430,55289007397,10544033820
25153001,21695068472,55289007415,10544034030
25153002,21695068490,55289007430,10544034060
25177131,21695070660,55289007460,10544034230
25185131,21695070701,55289007490,10544034530
25185134,21695070730,55289007830,10544034928
25185151,21695071304,55289008920,10544034960
25185152,21695071404,55289008930,10544035004
25185310,21695071530,55289009330,10544035028
25186131,21695071560,55289009360,10544035060
25186134,21695071630,55289009390,10544035090
25186151,21695071930,55289009393,10544035160
25186152,21695071960,55289009397,10544035260
25186405,21695071990,55289009650,10544035330
25187405,21695072060,55289009730,10544035930
25189130,21695072314,55289009930,10544035956
25189131,21695072328,55289009950,10544035960
25189134,21695072360,55289010630,10544036230
25189145,21695072430,55289011415,10544036660
25189151,21695072460,55289011515,10544036902
25189190,21695072530,55289011520,10544036930
25190131,21695072630,55289011521,10544037601
25190134,21695072645,55289011530,10544037630
25191131,21695074330,55289012412,10544038712
25191134,21695074430,55289012430,10544038720
25195805,21695078300,55289012715,10544038800
25196805,21695079100,55289012725,10544038830
25197531,21695079930,55289013197,10544038860
25197534,21695080030,55289014001,10544038960
25197551,21695080230,55289014010,10544039030
25198031,21695081760,55289014012,10544039130
25198034,21695081830,55289014015,10544039230
25198051,21695081860,55289014018,10544039260
25201131,21695081930,55289014020,10544039660
25201134,21695081960,55289014021,10544039760
25202131,21695081990,55289014024,10544039930
25202134,21695082615,55289014030,10544040430
25208006,21695083030,55289014040,10544040530
25208506,21695083060,55289014042,10544040560
25224902,21695083072,55289014050,10544040630
25224905,21695083090,55289014060,10544040701
25224912,21695083821,55289014090,10544040830
26285548,21695083830,55289014093,10544041260
26285570,21695083842,55289014094,10544041330
26500181,21695084360,55289014097,10544041960
26501004,21695084560,55289014201,10544042060
28001401,21695085050,55289014206,10544042160
28001410,21695086230,55289014210,10544043002
28001461,21695086260,55289014212,10544043030
28002001,21695086330,55289014214,10544043090
28002010,21695086360,55289014215,10544043102
28002026,21695086460,55289014217,10544043190
28002061,21695086890,55289014218,10544043330
28002201,21695087112,55289014220,10544043600
28002226,21695087209,55289014221,10544043602
28002261,21695087309,55289014224,10544043630
28002301,21695087409,55289014228,10544043645
28002361,21695088715,55289014230,10544043660
28002765,21695088730,55289014240,10544043681
28003201,21695090560,55289014260,10544043684
28003210,21695090660,55289014290,10544043690
28003301,21695091030,55289014297,10544043902
28003361,21695094330,55289014414,10544043930
28004001,21695095030,55289014430,10544043960
28004026,21695095060,55289014490,10544043990
28004401,21695095090,55289014715,10544044702
28004410,21695095330,55289014720,10544044730
28004461,21695095360,55289014721,10544044760
28004465,21695095409,55289014730,10544044784
28004501,21695095506,55289014790,10544044790
28004526,21695095618,55289014797,10544044802
28005101,21695095730,55289014930,10544044890
28005110,21695095830,55289014960,10544046400
28005161,21695095890,55289015010,10544046402
28005165,21695096130,55289015015,10544046430
28005173,21695097230,55289015020,10544046460
28006523,22170086001,55289015028,10544046490
28007101,22170086101,55289015030,10544048930
28007110,22170860010,55289015060,10544048960
28007161,22170861010,55289015210,10544048990
28007165,23110014130,55289015297,10544052420
28007173,23110014430,55289016401,10544054130
28008501,23155000501,55289016410,10544055390
28008510,23155000505,55289016415,10544055530
28008561,23155000601,55289016420,10544056760
28013601,23155000605,55289016424,10544056790
28013610,23155001001,55289016428,10544057030
28013661,23155001010,55289016430,10544057602
28013665,23155001101,55289016440,10544057620
28014001,23155001105,55289016460,10544057630
28014010,23155002601,55289016490,10544057655
28014061,23155002701,55289016493,10544057660
28014065,23155005401,55289016610,10544057681
28015101,23155005419,55289016614,10544057684
28015161,23155005501,55289016620,10544057690
28020501,23155005519,55289016630,10544058290
28020561,23155005901,55289016697,10544058390
28025801,23155010800,55289017130,10544058530
28025860,23155010830,55289017830,10544058630
28025861,23155011001,55289018115,10544058690
28026201,23155011010,55289018120,10544058760
28026210,23155011101,55289018121,10544058790
28026260,23155011110,55289018130,10544061315
28026261,23155011201,55289018160,10544061330
28026401,23155011210,55289018517,10544061420
28026410,23155011301,55289019101,10544062220
28026460,23155011401,55289019130,10544062330
28026461,23155011405,55289019190,10544062540
28420133,23155014501,55289019197,10544062890
28420212,23155024446,55289019710,10544063160
29113734,23155024546,55289019720,10544077318
29113830,23155024601,55289020030,10544077320
29203530,23155024609,55289021030,10544077330
29203532,23155024701,55289021430,10544077360
29320613,23155024709,55289021522,10544077390
29320713,23155024801,55289021530,10544080930
29320813,23155024809,55289021630,10544084560
29321013,23155024901,55289022014,10544084660
29321113,23155024909,55289022701,10544084730
29321120,23155025001,55289022730,10544084760
29321121,23155025009,55289022790,10544086230
29321145,23155057801,55289022797,10544086260
29321159,23155057901,55289022801,10544086302
29321213,23155058001,55289022803,10544086330
29321313,23155058101,55289022806,10544086360
29321325,23155058201,55289022814,10544086384
29321548,23155058325,55289022830,10544086390
29460613,23317010242,55289022860,10544089030
29460713,23317010357,55289022890,10544089060
29485120,23317037115,55289022897,10544089090
29485121,23317037260,55289022930,10544093514
29485220,23317038220,55289023301,10544094914
31146263,23317038260,55289023310,10544095314
31146270,23317080516,55289023312,10631048801
31581663,23317080528,55289023330,10631048901
31581670,23317080590,55289023360,10631049001
31588363,23317081090,55289023390,10631049005
31620763,23317081104,55289023397,10648013004
31620774,23360002102,55289023401,10648013005
31620963,23360002110,55289023430,10648013008
31740987,23490006503,55289023460,10648013016
31740994,23490006706,55289023490,10702000601
31742963,23490013903,55289023610,10702000603
